	hamlet#23990;antonyandcleopatra#23809;cymbeline#23615;winterstale#21652;othello#21411;coriolanus#20369;troilusandcressida#19269;kinghenryviii#19071;kinglear#18796;kingrichardiii#16267;measureforemeasure#15665;juliuscaesar#15268;romeoandjuliet#14489;loveslabourslost#14211;allswellthatendswell#14163;macbeth#13975;2kinghenryiv#13950;merrywivesofwindsor#13452;1kinghenryiv#13055;merchantofvenice#12924;twelfthnight#12548;tempest#12544;tamingoftheshrew#12473;kinghenryv#12251;timonofathens#11960;kingjohn#11356;muchadoaboutnothing#11194;asyoulikeit#10617;2kinghenryvi#10594;periclesprinceoftyre#10315;3kinghenryvi#10298;twogentlemenofverona#10263;midsummersnightsdream#10188;titusandronicus#9805;kingrichardii#9673;1kinghenryvi#8807;comedyoferrors#6679;sonnets#3039;rapeoflucrece#2160;venusandadonis#1789;glossary#1320;various#666;loverscomplaint#442
heated	3kinghenryvi#2;glossary#1;kinghenryviii#1;merchantofvenice#1
heatest	loveslabourslost#1
heath	kinglear#4;macbeth#3;tempest#1;tamingoftheshrew#1
heathen	hamlet#1;asyoulikeit#1;othello#1;kinghenryviii#1;twelfthnight#1
heathenish	othello#1
heating	tamingoftheshrew#1;venusandadonis#1;troilusandcressida#1
heats	sonnets#1;comedyoferrors#1
heave	antonyandcleopatra#2;rapeoflucrece#2;3kinghenryvi#2;othello#1;kinglear#1;twogentlemenofverona#1;kingjohn#1;loverscomplaint#1;glossary#1;2kinghenryvi#1
heaved	2kinghenryvi#2;rapeoflucrece#2;tempest#2;kinglear#1;asyoulikeit#1;kingrichardiii#1;cymbeline#1
heaven	othello#53;kingjohn#48;hamlet#41;kinghenryviii#38;kingrichardii#31;romeoandjuliet#27;kingrichardiii#25;measureforemeasure#25;allswellthatendswell#22;periclesprinceoftyre#19;sonnets#19;titusandronicus#18;loveslabourslost#18;2kinghenryvi#17;merrywivesofwindsor#16;2kinghenryiv#15;merchantofvenice#15;3kinghenryvi#15;cymbeline#14;macbeth#14;rapeoflucrece#10;troilusandcressida#10;twogentlemenofverona#10;1kinghenryiv#10;kinglear#9;winterstale#9;kinghenryv#9;asyoulikeit#8;antonyandcleopatra#7;midsummersnightsdream#7;venusandadonis#7;comedyoferrors#6;timonofathens#6;1kinghenryvi#6;juliuscaesar#5;twelfthnight#5;coriolanus#5;various#3;tempest#3;tamingoftheshrew#2;muchadoaboutnothing#2;loverscomplaint#2
heavenly	othello#7;loveslabourslost#7;twogentlemenofverona#4;venusandadonis#4;various#3;tamingoftheshrew#3;tempest#3;sonnets#3;kinghenryviii#3;hamlet#2;2kinghenryvi#2;cymbeline#2;merchantofvenice#2;asyoulikeit#2;kinglear#2;periclesprinceoftyre#2;1kinghenryiv#1;rapeoflucrece#1;2kinghenryiv#1;troilusandcressida#1;romeoandjuliet#1;titusandronicus#1;3kinghenryvi#1;antonyandcleopatra#1;kingrichardii#1;timonofathens#1;merrywivesofwindsor#1;macbeth#1;kingrichardiii#1;allswellthatendswell#1;measureforemeasure#1
heavens	cymbeline#13;troilusandcressida#12;winterstale#11;hamlet#9;kinglear#9;1kinghenryvi#7;titusandronicus#6;tempest#6;juliuscaesar#5;3kinghenryvi#5;twelfthnight#5;measureforemeasure#5;coriolanus#5;periclesprinceoftyre#4;loveslabourslost#4;2kinghenryvi#4;romeoandjuliet#4;othello#4;1kinghenryiv#3;antonyandcleopatra#3;kingrichardiii#3;rapeoflucrece#2;merchantofvenice#2;kingjohn#2;kingrichardii#2;macbeth#2;muchadoaboutnothing#1;2kinghenryiv#1;comedyoferrors#1;timonofathens#1;merrywivesofwindsor#1;tamingoftheshrew#1;allswellthatendswell#1
heaves	titusandronicus#1;hamlet#1
heaveth	venusandadonis#2
heavier	kingrichardii#3;muchadoaboutnothing#2;2kinghenryiv#2;cymbeline#1;comedyoferrors#1;troilusandcressida#1;winterstale#1;midsummersnightsdream#1;kingrichardiii#1;measureforemeasure#1
heaviest	twogentlemenofverona#1;antonyandcleopatra#1;timonofathens#1;coriolanus#1;kinghenryviii#1;macbeth#1
heavily	muchadoaboutnothing#2;kingrichardiii#2;sonnets#2;macbeth#1;loveslabourslost#1;measureforemeasure#1;hamlet#1;tempest#1
heaviness	cymbeline#2;romeoandjuliet#2;rapeoflucrece#2;2kinghenryiv#2;kinglear#1;antonyandcleopatra#1;1kinghenryiv#1;merchantofvenice#1;titusandronicus#1;asyoulikeit#1;kingrichardii#1;tempest#1;midsummersnightsdream#1
heaving	loveslabourslost#1;troilusandcressida#1;glossary#1
heavings	winterstale#1
heavy	kingrichardii#14;kingrichardiii#13;romeoandjuliet#10;2kinghenryiv#10;othello#9;rapeoflucrece#8;muchadoaboutnothing#7;hamlet#7;loveslabourslost#6;allswellthatendswell#6;sonnets#6;kingjohn#6;titusandronicus#6;1kinghenryiv#5;venusandadonis#5;3kinghenryvi#5;cymbeline#4;macbeth#4;periclesprinceoftyre#4;antonyandcleopatra#4;kinglear#4;juliuscaesar#4;kinghenryv#4;tempest#4;2kinghenryvi#3;measureforemeasure#3;troilusandcressida#3;winterstale#2;midsummersnightsdream#2;comedyoferrors#2;merchantofvenice#2;twogentlemenofverona#2;kinghenryviii#2;tamingoftheshrew#2;coriolanus#2;timonofathens#2;asyoulikeit#1;merrywivesofwindsor#1;1kinghenryvi#1
hebenon	hamlet#1
hectic	hamlet#1
hedge	1kinghenryiv#2;winterstale#2;troilusandcressida#2;hamlet#1;loveslabourslost#1;macbeth#1;various#1;2kinghenryvi#1;muchadoaboutnothing#1;allswellthatendswell#1;juliuscaesar#1;antonyandcleopatra#1;kinglear#1;venusandadonis#1;1kinghenryvi#1;glossary#1;tamingoftheshrew#1;merrywivesofwindsor#1
hedged	kingjohn#1;merchantofvenice#1
hedgehog	kingrichardiii#1
hedgehogs	midsummersnightsdream#1;tempest#1
hedges	kinghenryv#2;kingrichardii#1;1kinghenryvi#1;kinghenryviii#1
heed	kinghenryviii#7;kingrichardiii#4;allswellthatendswell#3;2kinghenryvi#3;othello#3;romeoandjuliet#3;kinghenryv#3;2kinghenryiv#3;tempest#2;juliuscaesar#2;hamlet#2;troilusandcressida#2;kinglear#2;merchantofvenice#2;merrywivesofwindsor#2;timonofathens#2;tamingoftheshrew#2;loveslabourslost#1;sonnets#1;antonyandcleopatra#1;comedyoferrors#1;1kinghenryvi#1;midsummersnightsdream#1;measureforemeasure#1;coriolanus#1
heeded	antonyandcleopatra#1
heedful	rapeoflucrece#2;comedyoferrors#2;3kinghenryvi#1;hamlet#1;kingjohn#1
heedfull	allswellthatendswell#1
heedfully	loveslabourslost#1;tempest#1;rapeoflucrece#1;twogentlemenofverona#1
heedless	tamingoftheshrew#1;1kinghenryvi#1
heel	cymbeline#2;antonyandcleopatra#2;hamlet#2;troilusandcressida#2;romeoandjuliet#2;tamingoftheshrew#2;merrywivesofwindsor#2;allswellthatendswell#1;winterstale#1;midsummersnightsdream#1
heels	merrywivesofwindsor#7;kinghenryv#6;2kinghenryiv#5;1kinghenryiv#4;kinglear#4;troilusandcressida#3;comedyoferrors#3;kingjohn#3;muchadoaboutnothing#3;hamlet#3;2kinghenryvi#3;timonofathens#3;coriolanus#3;allswellthatendswell#2;macbeth#2;juliuscaesar#2;antonyandcleopatra#2;asyoulikeit#2;merchantofvenice#2;twelfthnight#2;winterstale#1;1kinghenryvi#1;kinghenryviii#1;othello#1;titusandronicus#1;kingrichardiii#1;romeoandjuliet#1;twogentlemenofverona#1;venusandadonis#1;kingrichardii#1
hefted	kinglear#1
hefts	winterstale#1
heifer	winterstale#1;troilusandcressida#1;2kinghenryvi#1
heifers	2kinghenryiv#1
heigh	winterstale#5;muchadoaboutnothing#2;asyoulikeit#2;1kinghenryiv#1
height	kingrichardiii#4;sonnets#3;titusandronicus#3;periclesprinceoftyre#2;antonyandcleopatra#2;troilusandcressida#2;midsummersnightsdream#2;asyoulikeit#1;kinglear#1;juliuscaesar#1;merrywivesofwindsor#1;rapeoflucrece#1;1kinghenryvi#1;kinghenryviii#1;allswellthatendswell#1;comedyoferrors#1;2kinghenryiv#1;kingjohn#1;hamlet#1;muchadoaboutnothing#1;timonofathens#1;measureforemeasure#1;twogentlemenofverona#1;kinghenryv#1;merchantofvenice#1;kingrichardii#1
heighten	coriolanus#1;glossary#1
heinous	titusandronicus#6;kingjohn#4;kingrichardii#4;periclesprinceoftyre#1;kinglear#1;rapeoflucrece#1;sonnets#1;kingrichardiii#1;merchantofvenice#1
heinously	1kinghenryiv#1
heir	3kinghenryvi#13;2kinghenryvi#12;kingrichardii#6;winterstale#6;kingjohn#5;romeoandjuliet#5;kinghenryv#5;1kinghenryiv#4;periclesprinceoftyre#4;1kinghenryvi#4;tempest#4;cymbeline#4;2kinghenryiv#4;loveslabourslost#4;asyoulikeit#3;kinghenryviii#3;sonnets#3;kingrichardiii#3;coriolanus#3;muchadoaboutnothing#3;tamingoftheshrew#3;glossary#2;othello#2;titusandronicus#2;timonofathens#2;hamlet#1;kinglear#1;allswellthatendswell#1;comedyoferrors#1;measureforemeasure#1;venusandadonis#1;twogentlemenofverona#1
heires	merrywivesofwindsor#1
heiress	merchantofvenice#1
heirless	winterstale#1
heirs	kingrichardiii#5;3kinghenryvi#4;juliuscaesar#2;2kinghenryiv#2;winterstale#1;merchantofvenice#1;periclesprinceoftyre#1;1kinghenryiv#1;kingrichardii#1;antonyandcleopatra#1;kinghenryviii#1;cymbeline#1;merrywivesofwindsor#1;loveslabourslost#1;kinghenryv#1
held	kinghenryviii#6;coriolanus#6;titusandronicus#5;glossary#4;antonyandcleopatra#4;juliuscaesar#3;winterstale#3;twogentlemenofverona#3;kingrichardii#3;1kinghenryiv#3;1kinghenryvi#3;allswellthatendswell#3;kingrichardiii#3;3kinghenryvi#2;periclesprinceoftyre#2;hamlet#2;2kinghenryvi#2;troilusandcressida#2;cymbeline#2;comedyoferrors#2;sonnets#2;kingjohn#2;merrywivesofwindsor#2;measureforemeasure#2;romeoandjuliet#2;kinghenryv#1;merchantofvenice#1;othello#1;macbeth#1;tempest#1;kinglear#1;rapeoflucrece#1;midsummersnightsdream#1;2kinghenryiv#1;muchadoaboutnothing#1;loveslabourslost#1;loverscomplaint#1;venusandadonis#1;twelfthnight#1;timonofathens#1
helding	tamingoftheshrew#1
hell	kingrichardiii#16;othello#12;macbeth#10;hamlet#10;2kinghenryvi#9;1kinghenryvi#9;kinghenryv#8;sonnets#8;kingjohn#8;kingrichardii#7;merrywivesofwindsor#7;titusandronicus#7;rapeoflucrece#5;3kinghenryvi#5;cymbeline#5;troilusandcressida#5;midsummersnightsdream#5;twelfthnight#5;romeoandjuliet#5;tamingoftheshrew#3;merchantofvenice#3;kinghenryviii#3;1kinghenryiv#3;comedyoferrors#3;kinglear#3;muchadoaboutnothing#3;juliuscaesar#2;periclesprinceoftyre#2;various#2;measureforemeasure#2;coriolanus#2;winterstale#1;antonyandcleopatra#1;2kinghenryiv#1;allswellthatendswell#1;loverscomplaint#1;loveslabourslost#1
hellish	titusandronicus#2;othello#1;merchantofvenice#1;hamlet#1;1kinghenryvi#1;kingrichardiii#1;allswellthatendswell#1
helm	troilusandcressida#5;kingrichardiii#3;3kinghenryvi#2;kinglear#2;antonyandcleopatra#2;othello#1;kinghenryv#1;2kinghenryvi#1;1kinghenryiv#1;allswellthatendswell#1
helmed	measureforemeasure#1
helmet	glossary#3;kinghenryv#3;troilusandcressida#2;kingrichardii#1;antonyandcleopatra#1
helmets	3kinghenryvi#1;kingrichardii#1;kingjohn#1;kingrichardiii#1
helms	coriolanus#2;kingrichardiii#1
help	othello#21;romeoandjuliet#16;titusandronicus#15;allswellthatendswell#15;kingrichardiii#13;3kinghenryvi#13;coriolanus#12;hamlet#12;2kinghenryvi#12;1kinghenryvi#12;rapeoflucrece#10;1kinghenryiv#10;kinglear#10;winterstale#9;muchadoaboutnothing#9;tamingoftheshrew#8;comedyoferrors#8;periclesprinceoftyre#7;kingrichardii#7;twelfthnight#7;antonyandcleopatra#6;twogentlemenofverona#6;cymbeline#6;tempest#6;macbeth#5;timonofathens#5;2kinghenryiv#5;troilusandcressida#4;asyoulikeit#4;kinghenryv#4;various#4;kinghenryviii#4;sonnets#4;midsummersnightsdream#4;kingjohn#4;venusandadonis#4;glossary#3;loveslabourslost#3;measureforemeasure#2;merchantofvenice#2;merrywivesofwindsor#1
helped	winterstale#2;glossary#1;kingrichardiii#1;allswellthatendswell#1
helper	allswellthatendswell#1;measureforemeasure#1
helpers	1kinghenryvi#1
helpful	hamlet#1;1kinghenryiv#1;comedyoferrors#1;kingrichardii#1
helping	kingrichardii#2;allswellthatendswell#1;asyoulikeit#1;tamingoftheshrew#1;muchadoaboutnothing#1
helpless	rapeoflucrece#3;comedyoferrors#2;kingrichardiii#1;venusandadonis#1
helps	coriolanus#3;1kinghenryvi#2;romeoandjuliet#2;periclesprinceoftyre#2;hamlet#2;muchadoaboutnothing#1;tempest#1;kinglear#1;cymbeline#1;3kinghenryvi#1;2kinghenryiv#1
helter	2kinghenryiv#1
hem	2kinghenryiv#1;troilusandcressida#1;1kinghenryiv#1;muchadoaboutnothing#1;othello#1;asyoulikeit#1;timonofathens#1
hemlock	macbeth#1;kinglear#1;kinghenryv#1;glossary#1
hemm	venusandadonis#2;troilusandcressida#1;1kinghenryvi#1
hemmed	1kinghenryvi#1
hemp	tamingoftheshrew#1;2kinghenryiv#1;kinghenryv#1
hempen	kinghenryv#1;2kinghenryvi#1;midsummersnightsdream#1
hems	hamlet#1;sonnets#1
hen	glossary#1;allswellthatendswell#1;othello#1;winterstale#1;1kinghenryiv#1;coriolanus#1;tamingoftheshrew#1;2kinghenryiv#1;asyoulikeit#1
henbane	glossary#1
hence	3kinghenryvi#25;romeoandjuliet#24;glossary#22;winterstale#16;cymbeline#16;antonyandcleopatra#15;1kinghenryvi#13;twogentlemenofverona#13;2kinghenryiv#13;2kinghenryvi#12;kinglear#11;tamingoftheshrew#11;comedyoferrors#11;juliuscaesar#10;macbeth#10;coriolanus#9;measureforemeasure#9;titusandronicus#8;kingrichardiii#8;kinghenryv#7;midsummersnightsdream#7;kingrichardii#7;kingjohn#7;othello#6;merchantofvenice#6;tempest#5;sonnets#5;1kinghenryiv#5;asyoulikeit#4;troilusandcressida#4;kinghenryviii#4;hamlet#4;allswellthatendswell#3;muchadoaboutnothing#3;timonofathens#3;periclesprinceoftyre#2;rapeoflucrece#2;loveslabourslost#2;twelfthnight#2;loverscomplaint#2;venusandadonis#1;various#1;merrywivesofwindsor#1
henceforth	1kinghenryiv#4;twogentlemenofverona#3;2kinghenryvi#3;3kinghenryvi#3;antonyandcleopatra#2;asyoulikeit#2;winterstale#1;kinghenryv#1;juliuscaesar#1;allswellthatendswell#1;titusandronicus#1;kinglear#1;muchadoaboutnothing#1;venusandadonis#1;timonofathens#1;kingjohn#1;cymbeline#1;romeoandjuliet#1;2kinghenryiv#1;twelfthnight#1
henceforward	2kinghenryvi#2;glossary#1;1kinghenryvi#1;3kinghenryvi#1
henchman	midsummersnightsdream#1
henned	troilusandcressida#1
hens	glossary#1;2kinghenryiv#1
hent	measureforemeasure#1;winterstale#1;hamlet#1
her	muchadoaboutnothing#245;othello#237;twogentlemenofverona#213;cymbeline#207;tamingoftheshrew#199;rapeoflucrece#198;allswellthatendswell#191;merrywivesofwindsor#189;periclesprinceoftyre#161;titusandronicus#155;romeoandjuliet#153;winterstale#148;venusandadonis#143;kinglear#139;troilusandcressida#132;kingrichardiii#131;measureforemeasure#125;antonyandcleopatra#123;kinghenryviii#123;asyoulikeit#119;twelfthnight#108;midsummersnightsdream#105;loveslabourslost#99;hamlet#87;comedyoferrors#77;1kinghenryvi#74;merchantofvenice#73;2kinghenryvi#60;3kinghenryvi#60;kingjohn#54;tempest#52;sonnets#50;macbeth#49;kinghenryv#44;2kinghenryiv#41;various#38;loverscomplaint#28;1kinghenryiv#26;coriolanus#24;kingrichardii#23;timonofathens#19;juliuscaesar#11;glossary#4
herald	kinghenryv#9;kinglear#6;loveslabourslost#2;kinghenryviii#1;coriolanus#1;hamlet#1;venusandadonis#1;2kinghenryvi#1;sonnets#1;troilusandcressida#1;muchadoaboutnothing#1;periclesprinceoftyre#1;twogentlemenofverona#1;allswellthatendswell#1;macbeth#1;1kinghenryiv#1;romeoandjuliet#1;rapeoflucrece#1;kingrichardiii#1;tamingoftheshrew#1
heraldry	hamlet#2;glossary#2;midsummersnightsdream#1;allswellthatendswell#1;othello#1;rapeoflucrece#1
heralds	kinghenryviii#1;kinghenryv#1;juliuscaesar#1;1kinghenryvi#1;kingjohn#1;kingrichardiii#1;romeoandjuliet#1
herb	midsummersnightsdream#4;allswellthatendswell#2;glossary#1;venusandadonis#1;hamlet#1;kingrichardii#1;periclesprinceoftyre#1
herblets	cymbeline#1
herbs	allswellthatendswell#3;romeoandjuliet#2;cymbeline#1;kingrichardii#1;glossary#1;2kinghenryvi#1;merchantofvenice#1;titusandronicus#1;kingrichardiii#1;othello#1
herd	coriolanus#3;3kinghenryvi#2;allswellthatendswell#1;cymbeline#1;asyoulikeit#1;2kinghenryiv#1;tamingoftheshrew#1;antonyandcleopatra#1;tempest#1;merchantofvenice#1;venusandadonis#1;sonnets#1;troilusandcressida#1;various#1;winterstale#1;juliuscaesar#1;1kinghenryvi#1
herdmen	venusandadonis#1
herds	winterstale#3;venusandadonis#1;1kinghenryiv#1
herdsman	winterstale#1
herdsmen	winterstale#1;coriolanus#1
here	merrywivesofwindsor#73;2kinghenryiv#73;romeoandjuliet#70;titusandronicus#65;cymbeline#64;troilusandcressida#64;tamingoftheshrew#63;measureforemeasure#62;othello#61;kinglear#61;kingrichardii#56;coriolanus#54;midsummersnightsdream#54;merchantofvenice#52;tempest#52;3kinghenryvi#50;asyoulikeit#49;1kinghenryvi#48;hamlet#48;comedyoferrors#48;kingrichardiii#46;2kinghenryvi#45;1kinghenryiv#45;periclesprinceoftyre#45;juliuscaesar#44;allswellthatendswell#40;loveslabourslost#40;winterstale#39;muchadoaboutnothing#39;antonyandcleopatra#38;kinghenryviii#38;kingjohn#36;macbeth#35;twelfthnight#35;twogentlemenofverona#34;kinghenryv#29;timonofathens#25;rapeoflucrece#11;venusandadonis#6;sonnets#5;various#3;loverscomplaint#3
hereabout	othello#2;romeoandjuliet#1
hereabouts	romeoandjuliet#1;tempest#1
hereafter	cymbeline#5;macbeth#4;coriolanus#3;romeoandjuliet#2;kinghenryv#2;measureforemeasure#2;asyoulikeit#2;allswellthatendswell#2;twelfthnight#2;kingrichardiii#2;rapeoflucrece#2;juliuscaesar#2;tempest#1;antonyandcleopatra#1;winterstale#1;kingrichardii#1;merrywivesofwindsor#1;2kinghenryiv#1;othello#1;kinghenryviii#1;1kinghenryvi#1;muchadoaboutnothing#1;merchantofvenice#1;kinglear#1;troilusandcressida#1;hamlet#1;1kinghenryiv#1;periclesprinceoftyre#1;3kinghenryvi#1;venusandadonis#1
hereby	loveslabourslost#1;kingrichardiii#1
hereditary	timonofathens#3;coriolanus#1;antonyandcleopatra#1;kinglear#1
herein	hamlet#4;merchantofvenice#3;kingrichardiii#2;2kinghenryvi#2;kingrichardii#2;1kinghenryiv#2;cymbeline#1;measureforemeasure#1;asyoulikeit#1;2kinghenryiv#1;midsummersnightsdream#1;loveslabourslost#1;comedyoferrors#1
hereof	tamingoftheshrew#1;1kinghenryvi#1;kingrichardii#1;comedyoferrors#1
heresies	kinghenryviii#1;midsummersnightsdream#1
heresy	loveslabourslost#2;midsummersnightsdream#1;cymbeline#1;merchantofvenice#1;twelfthnight#1
heretic	kinghenryviii#2;kingjohn#2;merrywivesofwindsor#1;winterstale#1;sonnets#1;muchadoaboutnothing#1
heretics	romeoandjuliet#1;kinglear#1
hereto	coriolanus#1
heretofore	kinglear#1
hereupon	loveslabourslost#1
heritage	allswellthatendswell#1;periclesprinceoftyre#1
hermit	loveslabourslost#1;merchantofvenice#1;glossary#1;1kinghenryvi#1;twelfthnight#1;troilusandcressida#1
hermitage	loveslabourslost#1;kingrichardii#1
hermits	2kinghenryiv#1;macbeth#1;titusandronicus#1
hern	glossary#1
herods	hamlet#1
heroes	hamlet#1;allswellthatendswell#1
heroic	1kinghenryvi#1
heroical	troilusandcressida#2;kinghenryv#1;loveslabourslost#1
herring	glossary#1;kinglear#1;merrywivesofwindsor#1;troilusandcressida#1;1kinghenryiv#1;twelfthnight#1;romeoandjuliet#1
herrings	2kinghenryvi#1;twelfthnight#1
hers	cymbeline#16;romeoandjuliet#5;othello#5;allswellthatendswell#5;kinglear#4;twogentlemenofverona#4;asyoulikeit#3;midsummersnightsdream#2;antonyandcleopatra#2;tempest#1;kingjohn#1;periclesprinceoftyre#1;1kinghenryvi#1;kingrichardiii#1;titusandronicus#1;tamingoftheshrew#1;merchantofvenice#1;troilusandcressida#1;various#1;muchadoaboutnothing#1;venusandadonis#1;3kinghenryvi#1
herself	rapeoflucrece#9;titusandronicus#7;allswellthatendswell#7;hamlet#6;romeoandjuliet#5;othello#5;venusandadonis#5;kinglear#4;cymbeline#4;muchadoaboutnothing#4;periclesprinceoftyre#3;twelfthnight#3;comedyoferrors#3;twogentlemenofverona#3;measureforemeasure#3;kingrichardiii#3;winterstale#3;asyoulikeit#3;loveslabourslost#3;merchantofvenice#3;merrywivesofwindsor#3;troilusandcressida#3;kinghenryv#2;tamingoftheshrew#2;kinghenryviii#2;loverscomplaint#2;antonyandcleopatra#1;midsummersnightsdream#1;2kinghenryiv#1;sonnets#1;kingjohn#1;coriolanus#1;tempest#1;1kinghenryvi#1;kingrichardii#1;3kinghenryvi#1;macbeth#1
hesitating	glossary#1
hest	tempest#2;1kinghenryiv#1
hests	loveslabourslost#1;tempest#1
heure	kinghenryv#1
heureux	kinghenryv#1
hew	titusandronicus#3;timonofathens#1;juliuscaesar#1;coriolanus#1;3kinghenryvi#1;2kinghenryvi#1;hamlet#1;macbeth#1
hewgh	kinglear#1
hewing	3kinghenryvi#1
hewn	3kinghenryvi#2
hews	coriolanus#1
hey	asyoulikeit#13;twelfthnight#5;tempest#5;hamlet#2;kinglear#1;othello#1
hic	tamingoftheshrew#3;merrywivesofwindsor#1;allswellthatendswell#1
hiccough	glossary#1
hick	merrywivesofwindsor#1
hid	loveslabourslost#6;tempest#4;rapeoflucrece#4;romeoandjuliet#3;hamlet#3;kinglear#3;merchantofvenice#3;sonnets#2;muchadoaboutnothing#2;twelfthnight#2;measureforemeasure#2;kingrichardii#2;3kinghenryvi#1;timonofathens#1;antonyandcleopatra#1;macbeth#1;periclesprinceoftyre#1;1kinghenryiv#1;comedyoferrors#1;othello#1;1kinghenryvi#1;kingrichardiii#1;cymbeline#1;titusandronicus#1;kinghenryviii#1;tamingoftheshrew#1;venusandadonis#1;2kinghenryvi#1
hidden	sonnets#1;macbeth#1;kinghenryv#1;juliuscaesar#1;othello#1;kingrichardiii#1;measureforemeasure#1;asyoulikeit#1;glossary#1;venusandadonis#1
hide	romeoandjuliet#8;kingrichardiii#6;2kinghenryvi#6;sonnets#5;kingjohn#5;muchadoaboutnothing#5;juliuscaesar#5;rapeoflucrece#5;troilusandcressida#5;midsummersnightsdream#4;1kinghenryiv#4;macbeth#4;cymbeline#4;titusandronicus#4;hamlet#4;kinglear#4;merrywivesofwindsor#3;kinghenryv#3;measureforemeasure#3;allswellthatendswell#2;coriolanus#2;tempest#2;twelfthnight#2;kingrichardii#2;loveslabourslost#2;asyoulikeit#2;kinghenryviii#2;venusandadonis#1;timonofathens#1;3kinghenryvi#1;2kinghenryiv#1;othello#1;twogentlemenofverona#1;1kinghenryvi#1;glossary#1;tamingoftheshrew#1
hideous	twelfthnight#3;sonnets#2;kingjohn#2;hamlet#2;kinglear#2;juliuscaesar#1;romeoandjuliet#1;kingrichardiii#1;allswellthatendswell#1;2kinghenryiv#1;3kinghenryvi#1;merrywivesofwindsor#1;othello#1;macbeth#1;measureforemeasure#1;rapeoflucrece#1;kinghenryviii#1
hideously	2kinghenryiv#1
hideousness	muchadoaboutnothing#1
hides	kinghenryv#3;twogentlemenofverona#2;venusandadonis#1;juliuscaesar#1;sonnets#1;kinglear#1;comedyoferrors#1;merrywivesofwindsor#1;winterstale#1;cymbeline#1;hamlet#1;kingrichardii#1;rapeoflucrece#1
hidest	2kinghenryiv#1
hiding	rapeoflucrece#2;merrywivesofwindsor#2;troilusandcressida#1;kingjohn#1;cymbeline#1;asyoulikeit#1
hie	comedyoferrors#7;romeoandjuliet#4;kingrichardiii#4;allswellthatendswell#2;periclesprinceoftyre#2;rapeoflucrece#2;twogentlemenofverona#2;kinghenryv#2;coriolanus#1;venusandadonis#1;juliuscaesar#1;othello#1;cymbeline#1;twelfthnight#1;tamingoftheshrew#1;kingjohn#1;merchantofvenice#1;various#1
hied	venusandadonis#1;sonnets#1
hies	venusandadonis#1;allswellthatendswell#1;rapeoflucrece#1;kingrichardiii#1;othello#1;periclesprinceoftyre#1;hamlet#1
hig	merrywivesofwindsor#1
high	kingrichardii#16;kinghenryviii#16;kingrichardiii#15;kinghenryv#14;antonyandcleopatra#13;allswellthatendswell#11;kinglear#9;1kinghenryiv#9;rapeoflucrece#9;2kinghenryiv#8;romeoandjuliet#8;2kinghenryvi#8;periclesprinceoftyre#8;othello#7;venusandadonis#7;troilusandcressida#7;1kinghenryvi#7;juliuscaesar#7;winterstale#6;timonofathens#6;3kinghenryvi#6;kingjohn#6;loveslabourslost#5;glossary#5;titusandronicus#5;twogentlemenofverona#5;merchantofvenice#5;sonnets#4;midsummersnightsdream#4;macbeth#4;muchadoaboutnothing#4;coriolanus#4;tempest#4;merrywivesofwindsor#3;asyoulikeit#3;hamlet#2;cymbeline#2;twelfthnight#2;measureforemeasure#2;tamingoftheshrew#2;comedyoferrors#1;loverscomplaint#1
higher	merrywivesofwindsor#4;troilusandcressida#4;antonyandcleopatra#3;allswellthatendswell#2;winterstale#2;2kinghenryiv#2;rapeoflucrece#2;cymbeline#2;juliuscaesar#2;periclesprinceoftyre#2;hamlet#1;kingrichardiii#1;2kinghenryvi#1;1kinghenryvi#1;1kinghenryiv#1;3kinghenryvi#1;kinghenryv#1;kingjohn#1;merchantofvenice#1;twelfthnight#1
highest	twelfthnight#2;coriolanus#2;titusandronicus#2;1kinghenryiv#1;hamlet#1;kinghenryviii#1;allswellthatendswell#1;timonofathens#1;comedyoferrors#1;troilusandcressida#1;kingrichardiii#1;glossary#1;loveslabourslost#1
highly	titusandronicus#5;macbeth#2;allswellthatendswell#1;hamlet#1;1kinghenryiv#1;coriolanus#1;muchadoaboutnothing#1;comedyoferrors#1;venusandadonis#1;kingrichardiii#1;twogentlemenofverona#1
highmost	sonnets#1;romeoandjuliet#1
highness	kinghenryviii#38;2kinghenryvi#20;kinghenryv#14;winterstale#13;cymbeline#12;kingrichardii#10;macbeth#9;kinglear#8;kingjohn#8;3kinghenryvi#7;titusandronicus#6;allswellthatendswell#6;1kinghenryvi#6;kingrichardiii#6;2kinghenryiv#5;asyoulikeit#4;antonyandcleopatra#4;tempest#3;periclesprinceoftyre#2;measureforemeasure#2;comedyoferrors#1;midsummersnightsdream#1;1kinghenryiv#1;hamlet#1;muchadoaboutnothing#1;loveslabourslost#1
hight	loveslabourslost#2;midsummersnightsdream#1
highway	kingrichardii#2;coriolanus#1;1kinghenryiv#1;winterstale#1;romeoandjuliet#1;merchantofvenice#1
highways	allswellthatendswell#1;merchantofvenice#1
highwrought	othello#1
hild	rapeoflucrece#1
hilding	2kinghenryiv#1;allswellthatendswell#1;cymbeline#1;romeoandjuliet#1;kinghenryv#1
hildings	romeoandjuliet#1
